고유번호,언어,상호명,콘텐츠URL,주소,신주소,전화번호,팩스번호,웹사이트,운영시간,운영요일,휴무일,교통정보,태그,장애인편의시설
48918,ko,홍대R1 레드컬처마켓,https://korean.visitseoul.net/attractions/HONGDAE-R1/KOPidz0r2?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPidz0r2, 서울 마포구 서교동 348-24 ,04055 서울 마포구 서교동 348-24 ,,,https://redroad.kr/home/redroad.asp,,,,"지하철 2호선/경의중앙/공항철도, 홍대입구역 9번출구,  220m"," 문화, 플리마켓, 관광특화거리,홍대, 레드로드, 버스킹, 마포구",
28332,ko,홍익문고,https://korean.visitseoul.net/attractions/홍익문고/KOP028332?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP028332, 서울 서대문구 창천동 18-49 ,03779 서울 서대문구 연세로 2  ,02-392-2020,,cafe.naver.com/hongikbook,10:00~21:30,매일,없음,"지하철 2호선 신촌역 3번 출구,  30m","오래가게, 서강대, 서울서점, 홍익문고, 팬시, 문구류, 홍대서점, 서울미래유산,서점, 연세대, 신촌역",
4102,ko,홍지문 탕춘대성,https://korean.visitseoul.net/attractions/홍지문-탕춘대성/KOP004101?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP004101, 서울 종로구 홍지동 산 4번지,03021 서울특별시 종로구 세검정로 212 (홍지동) ,02-120,,,상시개방,,,"지하철 3호선 경복궁역 3번 출구,  상명대 방면 버스 이용 상명대학교 앞 하차","서대문,유적지,홍지문,북한산성,역사,탕춘대성,홍지동,홍지문탕춘대성",
2021,ko,화계사,https://korean.visitseoul.net/attractions/화계사/KOP002021?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002021,142-875 서울 강북구 수유1동 487 ,"01095 서울 강북구 화계사길 117 (수유동, 화계사) ",02-902-2663,,http://www.hwagyesa.org,"법회, 기도 불공 등 사찰 일정에 따라 이용 시간에 차이가 있음 ",,,"지하철 우이신설선 화계역 2번 출구,  922m"," 수유역,화계사, 템플스테이,사찰,삼각산,숲, 자연, 흥선대원군",
49388,ko,롯데월드타워 물품보관소,https://korean.visitseoul.net/attractions/LuggageStorage26/KOPtdi6q6?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPtdi6q6, 서울 송파구 신천동 29 ,"05551 서울 송파구 올림픽로 300 (신천동, 롯데월드타워앤드롯데월드몰) ",,,,,,,,롯데월드타워 물품보관소,
5668,ko,북촌동양문화박물관,https://korean.visitseoul.net/attractions/북촌동양문화박물관/KOP005667?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP005667,110-230 서울 종로구 삼청동 35-91 ,03052 서울 종로구 북촌로11길 76 ,02-723-0190,,https://blog.naver.com/baamuseum,  10:00~18:30,매일,,"지하철 3호선 안국역 2번 출구,  903m","문화,박물관,광화문,역사,북촌한옥마을,전시,안국역,동양문화,북촌동양문화박물관",
43454,ko,서우제과,https://korean.visitseoul.net/attractions/2023043/KOPw01l8t?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPw01l8t, 서울 서초구 방배동 931-27 ,06680 서울 서초구 방배중앙로 50 ,02-522-5633,,smartstore.naver.com/seowoonrg,월요일~토요일 09:00~19:00,월요일~토요일,일요일,"지하철 7호선 내방역 4번 출구,  599m ","오래가게, 쌀과자, 뻥튀기, 방배동, 서초, 전통과자",
27231,ko,신촌역사 관광안내소,https://korean.visitseoul.net/attractions/신촌역사-관광안내소/KOP027231?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP027231,120-140 서울 서대문구 신촌동 74-12 ,"03765 서울 서대문구 신촌역로 30 (신촌동, 신촌민자역사) 신촌역사 내",-8116,,http://www.sta.or.kr,10:00~19:00 (KST),,"설, 추석 당일 휴무","지하철 경의중앙선 신촌역 1번 출구,  30m","이대,여행,관광안내소,안내소,신촌,안내,구신촌역사,신촌역사-관광안내소",
49403,ko,안녕러기지 물품보관소,https://korean.visitseoul.net/attractions/LuggageStorage36/KOP4to792?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP4to792, 서울 마포구 동교동 170-16 ,04051 서울 마포구 어울마당로 149-2 (동교동) ,,,,,,,,안녕러기지 물품보관소,
4281,ko,안중근의사기념관,https://korean.visitseoul.net/attractions/안중근의사기념관/KOP004281?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP004281,100-802 서울 중구 남대문로5가 471 ,"04636 서울 중구 소월로 91 (남대문로5가, 안중근의사기념관) ",02-3789-1016,,http://www.ahnjunggeun.or.kr/,하절기(3월~10월)  10:00 ~ 18:00 동절기(11월~2월)  10:00 ~ 17:00 * 종료 1시간 전 입장 마감,화요일 ~ 일요일 ,-월요일 (월요일이 공휴일인 경우 개관하고 다음 날 휴관) -1월 1일 -설날(당일) -추석(당일),"지하철 4호선 회현역 3번 출구,  689m"," 서울역, 전시, 유적지,명동,회현역,역사, 안중근,독립운동가,기념관, 안중근의사기념관",
1862,ko,원효로성당,https://korean.visitseoul.net/attractions/원효로성당/KOP001862?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP001862,140-850 서울 용산구 원효로4가 1-1 원효로성당,04361 서울 용산구 원효로19길 49 (원효로4가) ,02-701-5501,,,성지순례 시간 09:00 ~ 17:00,,학교 측 사정에 따라 차이가 있음,"지하철 6호선/ 경의중앙선  효창공원앞역 3번 출구,  1.3km","서울근대문화재,용산역,용산신학교,원효로성당,성당,여의도",
49290,ko,을지로3가역 물품보관소,https://korean.visitseoul.net/attractions/LuggageStorage12/KOPhp6fgz?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPhp6fgz, 서울 중구 을지로3가 347-3 ,04550 서울 중구 을지로 지하 106 (을지로3가역 2호선) ,,,,,,,,을지로3가역 물품보관소,
43473,ko,잉꼬네떡볶이,https://korean.visitseoul.net/attractions/2023112/KOPnownn2?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPnownn2,  ,02060 서울 중랑구 용마산로120길 43 ,02-2207-3603,,,"평일 11:30~18:00 토,일요일 10:30~17:00 ",,화요일,"지하철 경의중앙선 양원역 2번 출구,  815m","떡볶이,망우동,중랑,가성비,매콤함,오래가게,분식",
41095,ko,잠실대교,https://korean.visitseoul.net/attractions/잠실대교/KOP041095?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP041095, 서울 송파구 잠실동 1-1 ,"05502 서울 송파구 한가람로 65 (잠실동, 한강사업본부 잠실안내센터) ",,,,,,,"지하철 2/8호선 잠실역 7번 출구,  824m","잠실대교,다리,야경,잠실,서울,한강",
50914,ko,청송본관함흥냉면,https://korean.visitseoul.net/attractions/Cheongsong-HamheungNaengmyeon/KOPw216z4?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPw216z4, 서울 서대문구 연희동 193-6 ,"03708 서울 서대문구 연희맛로 6 (연희동, 에스빌딩) ",02-334-3545,,,10:30~20:20 (라스트오더 20:00) ,월~토요일 ,일요일,"지하철 2호선/경의중앙선/공항철도 홍대입구역 3번 출구, 1km","회냉면,연희동,냉면,오래가게,만두,녹두전,함흥냉면,서대문구",
43610,ko,터방내,https://korean.visitseoul.net/attractions/202325/KOP5gojtd?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP5gojtd, 서울 동작구 흑석동 184-19 ,06910 서울 동작구 흑석로 101-7 ,02-813-4434,,,11:00~24:00,월요일~토요일,일요일,"지하철 9호선 흑석역 4번 출구,  322m ","사이폰커피,카페,흑석동,오래가게,분위기,중앙대,다방",
2126,ko,한강 이랜드크루즈,https://korean.visitseoul.net/attractions/한강-이랜드크루즈/KOP002126?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002126,"150-897 서울 영등포구 여의도동 85-1,  서울 송파구 잠실동 1-2 ","07337 서울 영등포구 여의동로 280 이랜드크루즈 매표소,  서울 송파구 백제고분로 2 잠실 이크루즈 ",02-6291-6900,,http://www.elandcruise.com/,"10:00 ~ 22:00 (운항 코스별 상이) - 출발지, 회항/편도 노선에 따라 소요 시간 상이  - 자세한 운행 시간은 홈페이지 참고 혹은 전화 문의 부탁드립니다. ",월요일~일요일 (운항 코스별 상이) ,"천재지변, 기상 악화 시","여의도 선착장 : 지하철 5호선 여의나루역 3번 출구,  613m 잠실 선착장 : 지하철 2호선 잠실새내역 6번 출구,  999m","진성나루,이랜드크루즈애슐리,한강유람선,여의나루역,이랜드크루즈뷔페,한강이랜드크루즈,런닝맨,이랜드크루즈,하천,자연,한강데이트,여의도",
48452,ko,한강초교앞보도육교,https://korean.visitseoul.net/attractions/hangangelementaryschooloverpass/KOPlwvkl4?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPlwvkl4, 서울 용산구 한강로3가 , 서울 용산구 한강로3가 ,,,,,매일,,"지하철 4호선 신용산역 2번출구,  445m","서울사진스팟,야경맛집,용산가볼만한곳",
1403,ko,허준박물관,https://korean.visitseoul.net/attractions/허준박물관/KOP001403?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP001403,157-202 서울 강서구 가양2동 26-5,07525 서울특별시 강서구 허준로 87 (가양동) ,02-3661-8686,,https://culture.gangseo.seoul.kr/gsfc/main/contents.do?menuNo=800119,10:00~18:00,화~일,"-월요일 -1월 1일 -설 당일, 추석 당일","지하철 9호선 가양역 1번 출구,  736m 지하철 5호선 발산역 3번 출구, 6657, 6630, 1002 버스 탑승하여 한보구암마을아파트 하차,  243m"," 구암허준, 한의학, 동의보감, 역사, 허준,가양역,가양동,허준박물관, 구암공원, 체험관, 체험학습, 박물관","장애인화장실,접근가능,엘리베이터"
29766,ko,황학정,https://korean.visitseoul.net/attractions/황학정/KOP029766?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP029766,110-054 서울 종로구 사직동 산 1-1 ,03027 서울 종로구 사직로9길 15-32 (사직동) ,02-738-5785,,http://www.hwanghakjeong.org/,국궁전시관 10:00~17:00 ,화요일~일요일,"월요일, 1월 1일, 설 당일, 추석 당일","지하철 3호선 경복궁역 1번 출구,  750m"," 경희궁,국궁전시관, 황학정, 활터, 광화문,경복궁역",
49336,ko,회현쇼핑센터 물품보관소,https://korean.visitseoul.net/attractions/LuggageStorage20/KOPag5ihs?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPag5ihs, 서울 중구 충무로1가 52-41 ,"04535 서울 중구 소공로 지하 58 (충무로1가, 회현지하쇼핑센터) 마 24호",,,,,,,,회현쇼핑센터 물품보관소,
43442,ko,효성한의원,https://korean.visitseoul.net/attractions/2023021/KOPvsi1e5?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPvsi1e5, 서울 동대문구 제기동 1140-55 ,"02569 서울 동대문구 약령중앙로 5 (제기동, 대산빌딩) ",02-961-5544,,blog.naver.com/cjswldls60,11:00~17:00,"화, 목, 토, 일","월, 수, 금","지하철 1호선 제기동역 2번 출구,  104m"," 제기동,오래가게, 한방치료, 한의학, 서울약령시, 한약재",
19657,ko,효자베이커리,https://korean.visitseoul.net/attractions/효자베이커리/KOP019657?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP019657, 서울 종로구 통인동 43-1 ,03036 서울 종로구 필운대로 54 ,02-736-7629,,,화요일~일요일 08:00 ~ 20:20 * 준비된 상품 소진 시 조기 마감 됩니다.,화요일~일요일,월요일,"지하철 3호선 경복궁역 2번 출구,  697m"," 빵집, 빵,오래가게, 도넛,고로케,발효빵, 베이글",
28330,ko,훼드라,https://korean.visitseoul.net/attractions/훼드라/KOP028330?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP028330,  ,03789 서울 서대문구 연세로5길 32 ,02-323-3201,,,12:00~02:00,매일,없음,"지하철 2호선 신촌역 1번 출구,  170m","연세대,신촌,매운라면,해장,라면,분식,오래가게",
43491,ko,휘가로,https://korean.visitseoul.net/attractions/2023014/KOPuel8q4?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPuel8q4, 서울 관악구 신림동 241-24 ,08814 서울 관악구 신림로11길 20 (신림동) ,02-889-1722,,,16:00~손님들이 원하는 시간까지,매일,없음,"지하철 신림선 서울대벤처타운역 2번 출구,  617m ","서울대,관악구,녹두거리,오래가게,맥주,호프",
4198,ko,환구단(원구단),https://korean.visitseoul.net/attractions/환구단원구단/KOP004198?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP004198, 서울시 중구 소공동 87-1 , 서울시 중구 소공로 106 (소공동) ,02-3396-5880,,,,,,"지하철 1/2호선 시청역 6번 출구,  157m","원구단,광화문,제천단,환구단,시청역,을지로입구역,조선호텔",
49873,en,Cheongdamdaegyo Bridge,https://english.visitseoul.net/attractions/CheongdamdaegyoBridge/ENP87afpd?utm_source=seoulopendata&utm_medium=attractions&utm_content=ENP87afpd," 97-5 Jayang-dong, Gwangjin-gu, Seoul ","05089 68, Gangbyeonbuk-ro, Gwangjin-gu, Seoul ",,,,,,,"Subway Line 7 Jayang Station Exit 3, 390m","KPop Demon Hunters,animation,filming location,Avengers: Age of Ultron,Jayang Station on Line 7,Hangang River bridge,Cheongdamdaegyo Bridge",
49874,ja,チョンダムデギョ(?潭大橋),https://japanese.visitseoul.net/attractions/CheongdamdaegyoBridge/JPP87afpd?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP87afpd, ソウル?津?紫陽洞97-5 ,05089 ソウル市クァンジン(?津)?カンビョンブクロ68 ,,,,,,,地下?7?線「チャヤン(トゥクソム漢江公園)」?3番出口 390m,"ハンガン(漢江)の橋,地下?7?線「チャヤン(トゥクソム漢江公園)」?,映?アベンジャ?ズ2,チョンダムデギョ(?潭大橋),K-POPデモンハンタ?ズ,アニメ?ション,映?ロケ地",
49875,zh-CN,?潭大?,https://chinese.visitseoul.net/attractions/CheongdamdaegyoBridge/CNP87afpd?utm_source=seoulopendata&utm_medium=attractions&utm_content=CNP87afpd, 首?特?市?津?紫?洞 97-5 ,05089 首?市?津?江?北路68 ,,,,,,,地?7??紫?站3?出口，390m,"?影拍?地,?影《?仇者?盟2》,7??紫?站,?江大?,??片,?潭大?,K-Pop?魔女?",
49872,ko,청담대교,https://korean.visitseoul.net/attractions/CheongdamdaegyoBridge/KOP87afpd?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP87afpd, 서울 광진구 자양동 97-5 ,05089 서울 광진구 강변북로 68 ,,,,,,,"지하철 7호선 자양역 3번출구, 390m","한강다리,7호선자양역,영화 어벤져스2,영화 촬영지,애니메이션,케이팝 데몬 헌터스,청담대교",
49414,ja,ソウルロボット人工知能科?館(RAIM),https://japanese.visitseoul.net/attractions/RAIM/JPPb3chj1?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPPb3chj1, ソウル市トボング(道峰)?マドゥルロ13ギル56 ,01411 ソウル市トボング(道峰)?マドゥルロ13ギル56 ,-5140,,https://science.seoul.go.kr/RAIM/index.do,09:30-17:30,,?週月曜日  正月1月1日、?正月·秋夕?日 月曜日が祝日の場合は翌日休館,地下?1?線/4?線「チャンドン」?1番出口 332m,"ロボット??,AI??,人工知能,ロボット科?館,ソウルロボット人工知能科?館,AI,ソウルRAIM,ロボット,科?展示","?の不自由な方のための?用駐車場,バリアフリ?トイレ,アクセシビリティ,エレベ?タ?,?の不自由な方のための案?所(車椅子レンタルなど)"
50024,ja,トンイドン(通義洞)路地,https://japanese.visitseoul.net/attractions/TonguidongAlley/JPPymxesx?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPPymxesx, ソウル市チョンノ(鐘路)?トンイドン(通義洞)35-15 ,03044 ソウル市チョンノ(鐘路)?トンイドン(通義洞)35-15 ,,,,,,,地下?3?線「キョンボックン(政府ソウル?舍)」?3番出口 229m,"トンイドン(通義洞)路地,ポアン(保安)旅館,キョムジェ(謙?)チョン·ソン(鄭?)家跡,チュサ(秋史)キム·ジョンヒ(金正喜)家跡,トンイドン(通義洞)白松跡,ユンチュムンギル,テリム(大林)美術館,キョンボックン(景福宮),ソチョン(西村)",
49876,zh-TW,?潭大橋,https://tchinese.visitseoul.net/attractions/CheongdamdaegyoBridge/TCP87afpd?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCP87afpd, 首爾特別市廣津區紫陽洞 97-5 ,05089 首爾特別市廣津區江邊北路68 ,,,,,,,地鐵7號線紫陽站3號出口，390m,"動?片,Kpop 獵魔女團,漢江大橋,地鐵7號線紫陽站,電影《復仇者聯盟2》,?潭大橋,電影拍攝地",
50132,zh-TW,韓紙家軒 (Hanji House）,https://tchinese.visitseoul.net/attractions/HanjiHouse/TCP6nkrnk?utm_source=seoulopendata&utm_medium=attractions&utm_content=TCP6nkrnk, 首爾特別市鍾路區北村路31-9 ,03055 首爾特別市鍾路區北村路31-9 ,-7261,,www.kcdf.or.kr/hanji,10:00-19:00,週二至週日,週一休館,地鐵3號線安國站2號出口，355m,"安國站著名景點,韓紙,韓國工藝設計文化振興院,韓紙文化宣傳館,韓紙家軒,北村韓屋村著名景點",
